"","AphiaID","url","scientificname","authority","status","unacceptreason","taxonRankID","rank","valid_AphiaID","valid_name","valid_authority","parentNameUsageID","kingdom","phylum","class","order","family","genus","citation","lsid","isMarine","isBrackish","isFreshwater","isTerrestrial","isExtinct","match_type","modified"
"49",105790,"https://www.marinespecies.org/aphia.php?p=taxdetails&id=105790","Carcharhinus galapagensis","(Snodgrass & Heller, 1905)","accepted",NA,220,"Species",105790,"Carcharhinus galapagensis","(Snodgrass & Heller, 1905)",105719,"Animalia","Chordata","Elasmobranchii","Carcharhiniformes","Carcharhinidae","Carcharhinus","Froese, R. and D. Pauly. Editors. (2023). FishBase. Carcharhinus galapagensis (Snodgrass & Heller, 1905). Accessed through: World Register of Marine Species at: https://www.marinespecies.org/aphia.php?p=taxdetails&id=105790 on 2023-06-28","urn:lsid:marinespecies.org:taxname:105790",1,0,0,0,NA,"exact","2008-01-15T17:27:08.177Z"
"50",105794,"https://www.marinespecies.org/aphia.php?p=taxdetails&id=105794","Carcharhinus longimanus","(Poey, 1861)","accepted",NA,220,"Species",105794,"Carcharhinus longimanus","(Poey, 1861)",105719,"Animalia","Chordata","Elasmobranchii","Carcharhiniformes","Carcharhinidae","Carcharhinus","Froese, R. and D. Pauly. Editors. (2023). FishBase. Carcharhinus longimanus (Poey, 1861). Accessed through: World Register of Marine Species at: https://www.marinespecies.org/aphia.php?p=taxdetails&id=105794 on 2023-06-28","urn:lsid:marinespecies.org:taxname:105794",1,0,0,0,NA,"exact","2008-01-15T17:27:08.177Z"
"51",105797,"https://www.marinespecies.org/aphia.php?p=taxdetails&id=105797","Carcharhinus plumbeus","(Nardo, 1827)","accepted",NA,220,"Species",105797,"Carcharhinus plumbeus","(Nardo, 1827)",105719,"Animalia","Chordata","Elasmobranchii","Carcharhiniformes","Carcharhinidae","Carcharhinus","Froese, R. and D. Pauly. Editors. (2023). FishBase. Carcharhinus plumbeus (Nardo, 1827). Accessed through: World Register of Marine Species at: https://www.marinespecies.org/aphia.php?p=taxdetails&id=105797 on 2023-06-28","urn:lsid:marinespecies.org:taxname:105797",1,1,0,0,NA,"exact","2008-01-15T17:27:08.177Z"
"52",105843,"https://www.marinespecies.org/aphia.php?p=taxdetails&id=105843","Carcharias taurus","Rafinesque, 1810","accepted",NA,220,"Species",105843,"Carcharias taurus","Rafinesque, 1810",105746,"Animalia","Chordata","Elasmobranchii","Lamniformes","Odontaspididae","Carcharias","Froese, R. and D. Pauly. Editors. (2023). FishBase. Carcharias taurus Rafinesque, 1810. Accessed through: World Register of Marine Species at: https://www.marinespecies.org/aphia.php?p=taxdetails&id=105843 on 2023-06-28","urn:lsid:marinespecies.org:taxname:105843",1,0,0,0,NA,"exact","2008-01-15T17:27:08.177Z"
"53",105838,"https://www.marinespecies.org/aphia.php?p=taxdetails&id=105838","Carcharodon carcharias","(Linnaeus, 1758)","accepted",NA,220,"Species",105838,"Carcharodon carcharias","(Linnaeus, 1758)",105742,"Animalia","Chordata","Elasmobranchii","Lamniformes","Lamnidae","Carcharodon","Froese, R. and D. Pauly. Editors. (2023). FishBase. Carcharodon carcharias (Linnaeus, 1758). Accessed through: World Register of Marine Species at: https://www.marinespecies.org/aphia.php?p=taxdetails&id=105838 on 2023-06-28","urn:lsid:marinespecies.org:taxname:105838",1,1,0,0,NA,"exact","2008-01-15T17:27:08.177Z"
"54",137205,"https://www.marinespecies.org/aphia.php?p=taxdetails&id=137205","Caretta caretta","(Linnaeus, 1758)","accepted",NA,220,"Species",137205,"Caretta caretta","(Linnaeus, 1758)",137066,"Animalia","Chordata",NA,"Testudines","Cheloniidae","Caretta","Uetz, P. (ed.) (2023). The Reptile Database. Caretta caretta (Linnaeus, 1758). Accessed through: World Register of Marine Species at: https://www.marinespecies.org/aphia.php?p=taxdetails&id=137205 on 2023-06-28","urn:lsid:marinespecies.org:taxname:137205",1,NA,NA,NA,NA,"exact","2018-09-21T14:00:23.180Z"
"55",126657,"https://www.marinespecies.org/aphia.php?p=taxdetails&id=126657","Cataetyx laticeps","Koefoed, 1927","accepted",NA,220,"Species",126657,"Cataetyx laticeps","Koefoed, 1927",125849,"Animalia","Chordata","Teleostei","Ophidiiformes","Bythitidae","Cataetyx","Froese, R. and D. Pauly. Editors. (2023). FishBase. Cataetyx laticeps Koefoed, 1927. Accessed through: World Register of Marine Species at: https://www.marinespecies.org/aphia.php?p=taxdetails&id=126657 on 2023-06-28","urn:lsid:marinespecies.org:taxname:126657",1,0,0,0,NA,"exact","2008-01-15T17:27:08.177Z"
"56",137170,"https://www.marinespecies.org/aphia.php?p=taxdetails&id=137170","Catharacta skua","Brünnich, 1764","unaccepted",NA,220,"Species",137174,"Stercorarius skua","(Brünnich, 1764)",137050,"Animalia","Chordata","Aves","Charadriiformes","Stercorariidae","Catharacta","WoRMS (2023). Catharacta skua Brünnich, 1764. Accessed at: https://www.marinespecies.org/aphia.php?p=taxdetails&id=137170 on 2023-06-28","urn:lsid:marinespecies.org:taxname:137170",1,NA,NA,1,NA,"exact","2011-04-04T14:27:54.610Z"
"57",126831,"https://www.marinespecies.org/aphia.php?p=taxdetails&id=126831","Centrolophus niger","(Gmelin, 1789)","accepted",NA,220,"Species",126831,"Centrolophus niger","(Gmelin, 1789)",125950,"Animalia","Chordata","Teleostei","Scombriformes","Centrolophidae","Centrolophus","Froese, R. and D. Pauly. Editors. (2023). FishBase. Centrolophus niger (Gmelin, 1789). Accessed through: World Register of Marine Species at: https://www.marinespecies.org/aphia.php?p=taxdetails&id=126831 on 2023-06-28","urn:lsid:marinespecies.org:taxname:126831",1,0,0,0,NA,"exact","2008-01-15T17:27:08.177Z"
"58",105770,"https://www.marinespecies.org/aphia.php?p=taxdetails&id=105770","Centrophorus","Müller & Henle, 1837","accepted",NA,180,"Genus",105770,"Centrophorus","Müller & Henle, 1837",105713,"Animalia","Chordata","Elasmobranchii","Squaliformes","Centrophoridae","Centrophorus","Froese, R. and D. Pauly. Editors. (2023). FishBase. Centrophorus Müller & Henle, 1837. Accessed through: World Register of Marine Species at: https://www.marinespecies.org/aphia.php?p=taxdetails&id=105770 on 2023-06-28","urn:lsid:marinespecies.org:taxname:105770",1,0,0,0,NA,"exact","2014-11-21T13:09:37.943Z"
"59",105899,"https://www.marinespecies.org/aphia.php?p=taxdetails&id=105899","Centrophorus granulosus","(Bloch & Schneider, 1801)","accepted",NA,220,"Species",105899,"Centrophorus granulosus","(Bloch & Schneider, 1801)",105770,"Animalia","Chordata","Elasmobranchii","Squaliformes","Centrophoridae","Centrophorus","Froese, R. and D. Pauly. Editors. (2023). FishBase. Centrophorus granulosus (Bloch & Schneider, 1801). Accessed through: World Register of Marine Species at: https://www.marinespecies.org/aphia.php?p=taxdetails&id=105899 on 2023-06-28","urn:lsid:marinespecies.org:taxname:105899",1,0,0,0,NA,"exact","2008-01-15T17:27:08.177Z"
"60",105901,"https://www.marinespecies.org/aphia.php?p=taxdetails&id=105901","Centrophorus squamosus","(Bonnaterre, 1788)","accepted",NA,220,"Species",105901,"Centrophorus squamosus","(Bonnaterre, 1788)",105770,"Animalia","Chordata","Elasmobranchii","Squaliformes","Centrophoridae","Centrophorus","Froese, R. and D. Pauly. Editors. (2023). FishBase. Centrophorus squamosus (Bonnaterre, 1788). Accessed through: World Register of Marine Species at: https://www.marinespecies.org/aphia.php?p=taxdetails&id=105901 on 2023-06-28","urn:lsid:marinespecies.org:taxname:105901",1,0,0,0,NA,"exact","2008-01-15T17:27:08.177Z"
"61",105906,"https://www.marinespecies.org/aphia.php?p=taxdetails&id=105906","Centroscyllium fabricii","(Reinhardt, 1825)","accepted",NA,220,"Species",105906,"Centroscyllium fabricii","(Reinhardt, 1825)",105772,"Animalia","Chordata","Elasmobranchii","Squaliformes","Etmopteridae","Centroscyllium","Froese, R. and D. Pauly. Editors. (2023). FishBase. Centroscyllium fabricii (Reinhardt, 1825). Accessed through: World Register of Marine Species at: https://www.marinespecies.org/aphia.php?p=taxdetails&id=105906 on 2023-06-28","urn:lsid:marinespecies.org:taxname:105906",1,0,0,0,NA,"exact","2008-01-15T17:27:08.177Z"
"62",105907,"https://www.marinespecies.org/aphia.php?p=taxdetails&id=105907","Centroscymnus coelolepis","Barbosa du Bocage & de Brito Capello, 1864","accepted",NA,220,"Species",105907,"Centroscymnus coelolepis","Barbosa du Bocage & de Brito Capello, 1864",105773,"Animalia","Chordata","Elasmobranchii","Squaliformes","Somniosidae","Centroscymnus","Froese, R. and D. Pauly. Editors. (2023). FishBase. Centroscymnus coelolepis Barbosa du Bocage & de Brito Capello, 1864. Accessed through: World Register of Marine Species at: https://www.marinespecies.org/aphia.php?p=taxdetails&id=105907 on 2023-06-28","urn:lsid:marinespecies.org:taxname:105907",1,0,0,0,NA,"exact","2008-01-15T17:27:08.177Z"
"63",105908,"https://www.marinespecies.org/aphia.php?p=taxdetails&id=105908","Centroscymnus crepidater","(Barbosa du Bocage & de Brito Capello, 1864)","unaccepted",NA,220,"Species",280071,"Centroselachus crepidater","(Barbosa du Bocage & de Brito Capello, 1864)",105773,"Animalia","Chordata","Elasmobranchii","Squaliformes","Somniosidae","Centroscymnus","Froese, R. and D. Pauly. Editors. (2023). FishBase. Centroscymnus crepidater (Barbosa du Bocage & de Brito Capello, 1864). Accessed through: World Register of Marine Species at: https://www.marinespecies.org/aphia.php?p=taxdetails&id=105908 on 2023-06-28","urn:lsid:marinespecies.org:taxname:105908",1,0,0,0,NA,"exact","2023-01-11T08:59:53.383Z"
"64",137130,"https://www.marinespecies.org/aphia.php?p=taxdetails&id=137130","Cepphus grylle","(Linnaeus, 1758)","accepted",NA,220,"Species",137130,"Cepphus grylle","(Linnaeus, 1758)",137038,"Animalia","Chordata","Aves","Charadriiformes","Alcidae","Cepphus","WoRMS (2023). Cepphus grylle (Linnaeus, 1758). Accessed at: https://www.marinespecies.org/aphia.php?p=taxdetails&id=137130 on 2023-06-28","urn:lsid:marinespecies.org:taxname:137130",1,NA,NA,1,NA,"exact","2011-04-08T06:18:06.150Z"
"65",2688,"https://www.marinespecies.org/aphia.php?p=taxdetails&id=2688","Cetacea","Brisson, 1762","accepted",NA,120,"Infraorder",2688,"Cetacea","Brisson, 1762",370545,"Animalia","Chordata","Mammalia","Cetartiodactyla",NA,NA,"WoRMS (2023). Cetacea. Accessed at: https://www.marinespecies.org/aphia.php?p=taxdetails&id=2688 on 2023-06-28","urn:lsid:marinespecies.org:taxname:2688",1,1,1,NA,0,"exact","2008-11-24T16:47:17.783Z"
"66",105837,"https://www.marinespecies.org/aphia.php?p=taxdetails&id=105837","Cetorhinus maximus","(Gunnerus, 1765)","accepted",NA,220,"Species",105837,"Cetorhinus maximus","(Gunnerus, 1765)",105741,"Animalia","Chordata","Elasmobranchii","Lamniformes","Cetorhinidae","Cetorhinus","Froese, R. and D. Pauly. Editors. (2023). FishBase. Cetorhinus maximus (Gunnerus, 1765). Accessed through: World Register of Marine Species at: https://www.marinespecies.org/aphia.php?p=taxdetails&id=105837 on 2023-06-28","urn:lsid:marinespecies.org:taxname:105837",1,0,0,0,NA,"exact","2017-08-08T06:37:06.527Z"
"67",137206,"https://www.marinespecies.org/aphia.php?p=taxdetails&id=137206","Chelonia mydas","(Linnaeus, 1758)","accepted",NA,220,"Species",137206,"Chelonia mydas","(Linnaeus, 1758)",137067,"Animalia","Chordata",NA,"Testudines","Cheloniidae","Chelonia","Uetz, P. (ed.) (2023). The Reptile Database. Chelonia mydas (Linnaeus, 1758). Accessed through: World Register of Marine Species at: https://www.marinespecies.org/aphia.php?p=taxdetails&id=137206 on 2023-06-28","urn:lsid:marinespecies.org:taxname:137206",1,NA,NA,NA,NA,"exact","2019-09-09T20:15:59.473Z"
"68",105824,"https://www.marinespecies.org/aphia.php?p=taxdetails&id=105824","Chimaera monstrosa","Linnaeus, 1758","accepted",NA,220,"Species",105824,"Chimaera monstrosa","Linnaeus, 1758",105733,"Animalia","Chordata","Holocephali","Chimaeriformes","Chimaeridae","Chimaera","Froese, R. and D. Pauly. Editors. (2023). FishBase. Chimaera monstrosa Linnaeus, 1758. Accessed through: World Register of Marine Species at: https://www.marinespecies.org/aphia.php?p=taxdetails&id=105824 on 2023-06-28","urn:lsid:marinespecies.org:taxname:105824",1,0,0,0,NA,"exact","2008-01-15T17:27:08.177Z"
"69",105831,"https://www.marinespecies.org/aphia.php?p=taxdetails&id=105831","Chlamydoselachus anguineus","Garman, 1884","accepted",NA,220,"Species",105831,"Chlamydoselachus anguineus","Garman, 1884",105737,"Animalia","Chordata","Elasmobranchii","Hexanchiformes","Chlamydoselachidae","Chlamydoselachus","Froese, R. and D. Pauly. Editors. (2023). FishBase. Chlamydoselachus anguineus Garman, 1884. Accessed through: World Register of Marine Species at: https://www.marinespecies.org/aphia.php?p=taxdetails&id=105831 on 2023-06-28","urn:lsid:marinespecies.org:taxname:105831",1,0,0,0,NA,"exact","2008-01-15T17:27:08.177Z"
"70",137137,"https://www.marinespecies.org/aphia.php?p=taxdetails&id=137137","Chlidonias niger","(Linnaeus, 1758)","accepted",NA,220,"Species",137137,"Chlidonias niger","(Linnaeus, 1758)",137042,"Animalia","Chordata","Aves","Charadriiformes","Laridae","Chlidonias","WoRMS (2023). Chlidonias niger (Linnaeus, 1758). Accessed at: https://www.marinespecies.org/aphia.php?p=taxdetails&id=137137 on 2023-06-28","urn:lsid:marinespecies.org:taxname:137137",1,NA,1,1,NA,"exact","2011-04-08T06:18:06.150Z"
"71",1517375,"https://www.marinespecies.org/aphia.php?p=taxdetails&id=1517375","Chondrichthyes",NA,"accepted",NA,46,"Parvphylum",1517375,"Chondrichthyes",NA,1828,"Animalia","Chordata",NA,NA,NA,NA,"Froese, R. and D. Pauly. Editors. (2023). FishBase. Chondrichthyes. Accessed through: World Register of Marine Species at: https://www.marinespecies.org/aphia.php?p=taxdetails&id=1517375 on 2023-06-28","urn:lsid:marinespecies.org:taxname:1517375",1,1,1,NA,NA,"exact","2021-06-29T11:25:15.153Z"
"72",137071,"https://www.marinespecies.org/aphia.php?p=taxdetails&id=137071","Clangula hyemalis","(Linnaeus, 1758)","accepted",NA,220,"Species",137071,"Clangula hyemalis","(Linnaeus, 1758)",137001,"Animalia","Chordata","Aves","Anseriformes","Anatidae","Clangula","WoRMS (2023). Clangula hyemalis (Linnaeus, 1758). Accessed at: https://www.marinespecies.org/aphia.php?p=taxdetails&id=137071 on 2023-06-28","urn:lsid:marinespecies.org:taxname:137071",1,NA,NA,1,NA,"exact","2011-04-08T06:18:06.150Z"
"73",126417,"https://www.marinespecies.org/aphia.php?p=taxdetails&id=126417","Clupea harengus","Linnaeus, 1758","accepted",NA,220,"Species",126417,"Clupea harengus","Linnaeus, 1758",125716,"Animalia","Chordata","Teleostei","Clupeiformes","Clupeidae","Clupea","Froese, R. and D. Pauly. Editors. (2023). FishBase. Clupea harengus Linnaeus, 1758. Accessed through: World Register of Marine Species at: https://www.marinespecies.org/aphia.php?p=taxdetails&id=126417 on 2023-06-28","urn:lsid:marinespecies.org:taxname:126417",1,1,0,0,NA,"exact","2017-07-20T07:00:16.353Z"
"74",154373,"https://www.marinespecies.org/aphia.php?p=taxdetails&id=154373","Cobitis taenia","Linnaeus, 1758","accepted",NA,220,"Species",154373,"Cobitis taenia","Linnaeus, 1758",154186,"Animalia","Chordata","Teleostei","Cypriniformes","Cobitidae","Cobitis","Froese, R. and D. Pauly. Editors. (2023). FishBase. Cobitis taenia Linnaeus, 1758. Accessed through: World Register of Marine Species at: https://www.marinespecies.org/aphia.php?p=taxdetails&id=154373 on 2023-06-28","urn:lsid:marinespecies.org:taxname:154373",0,0,1,0,NA,"exact","2010-02-24T09:48:41.680Z"
"75",127178,"https://www.marinespecies.org/aphia.php?p=taxdetails&id=127178","Coregonus albula","(Linnaeus, 1758)","accepted",NA,220,"Species",127178,"Coregonus albula","(Linnaeus, 1758)",126139,"Animalia","Chordata","Teleostei","Salmoniformes","Salmonidae","Coregonus","Froese, R. and D. Pauly. Editors. (2023). FishBase. Coregonus albula (Linnaeus, 1758). Accessed through: World Register of Marine Species at: https://www.marinespecies.org/aphia.php?p=taxdetails&id=127178 on 2023-06-28","urn:lsid:marinespecies.org:taxname:127178",1,1,1,0,NA,"exact","2008-01-15T17:27:08.177Z"
"76",127180,"https://www.marinespecies.org/aphia.php?p=taxdetails&id=127180","Coregonus lavaretus","(Linnaeus, 1758)","accepted",NA,220,"Species",127180,"Coregonus lavaretus","(Linnaeus, 1758)",126139,"Animalia","Chordata","Teleostei","Salmoniformes","Salmonidae","Coregonus","Froese, R. and D. Pauly. Editors. (2023). FishBase. Coregonus lavaretus (Linnaeus, 1758). Accessed through: World Register of Marine Species at: https://www.marinespecies.org/aphia.php?p=taxdetails&id=127180 on 2023-06-28","urn:lsid:marinespecies.org:taxname:127180",0,1,1,0,NA,"exact","2020-09-24T06:35:24.693Z"
"77",714607,"https://www.marinespecies.org/aphia.php?p=taxdetails&id=714607","Coregonus lavaretus f. balticus","Thienemann, 1922","unaccepted",NA,260,"Forma",712453,"Coregonus maraena","(Bloch, 1779)",127180,"Animalia","Chordata","Teleostei","Salmoniformes","Salmonidae","Coregonus","Froese, R. and D. Pauly. Editors. (2023). FishBase. Coregonus lavaretus f. balticus Thienemann, 1922. Accessed through: World Register of Marine Species at: https://www.marinespecies.org/aphia.php?p=taxdetails&id=714607 on 2023-06-28","urn:lsid:marinespecies.org:taxname:714607",1,1,1,0,NA,"exact","2013-01-03T15:14:04.960Z"
"78",712453,"https://www.marinespecies.org/aphia.php?p=taxdetails&id=712453","Coregonus maraena","(Bloch, 1779)","accepted",NA,220,"Species",712453,"Coregonus maraena","(Bloch, 1779)",126139,"Animalia","Chordata","Teleostei","Salmoniformes","Salmonidae","Coregonus","Froese, R. and D. Pauly. Editors. (2023). FishBase. Coregonus maraena (Bloch, 1779). Accessed through: World Register of Marine Species at: https://www.marinespecies.org/aphia.php?p=taxdetails&id=712453 on 2023-06-28","urn:lsid:marinespecies.org:taxname:712453",1,1,1,0,NA,"exact","2012-12-21T12:57:20.013Z"
"79",274343,"https://www.marinespecies.org/aphia.php?p=taxdetails&id=274343","Coregonus pallasii","Valenciennes, 1848","accepted",NA,220,"Species",274343,"Coregonus pallasii","Valenciennes, 1848",126139,"Animalia","Chordata","Teleostei","Salmoniformes","Salmonidae","Coregonus","Froese, R. and D. Pauly. Editors. (2023). FishBase. Coregonus pallasii Valenciennes, 1848. Accessed through: World Register of Marine Species at: https://www.marinespecies.org/aphia.php?p=taxdetails&id=274343 on 2023-06-28","urn:lsid:marinespecies.org:taxname:274343",0,1,1,0,NA,"exact","2008-01-15T17:27:08.177Z"
"80",158960,"https://www.marinespecies.org/aphia.php?p=taxdetails&id=158960","Coryphaenoides rupestris","Gunnerus, 1765","accepted",NA,220,"Species",158960,"Coryphaenoides rupestris","Gunnerus, 1765",125748,"Animalia","Chordata","Teleostei","Gadiformes","Macrouridae","Coryphaenoides","Froese, R. and D. Pauly. Editors. (2023). FishBase. Coryphaenoides rupestris Gunnerus, 1765. Accessed through: World Register of Marine Species at: https://www.marinespecies.org/aphia.php?p=taxdetails&id=158960 on 2023-06-28","urn:lsid:marinespecies.org:taxname:158960",1,0,0,0,NA,"exact","2008-01-15T17:27:08.177Z"
"81",127196,"https://www.marinespecies.org/aphia.php?p=taxdetails&id=127196","Cottus gobio","Linnaeus, 1758","accepted",NA,220,"Species",127196,"Cottus gobio","Linnaeus, 1758",126148,"Animalia","Chordata","Teleostei","Perciformes","Cottidae","Cottus","Froese, R. and D. Pauly. Editors. (2023). FishBase. Cottus gobio Linnaeus, 1758. Accessed through: World Register of Marine Species at: https://www.marinespecies.org/aphia.php?p=taxdetails&id=127196 on 2023-06-28","urn:lsid:marinespecies.org:taxname:127196",0,1,1,0,NA,"exact","2008-01-15T17:27:08.177Z"
"82",127197,"https://www.marinespecies.org/aphia.php?p=taxdetails&id=127197","Cottus poecilopus","Heckel, 1837","accepted",NA,220,"Species",127197,"Cottus poecilopus","Heckel, 1837",126148,"Animalia","Chordata","Teleostei","Perciformes","Cottidae","Cottus","Froese, R. and D. Pauly. Editors. (2023). FishBase. Cottus poecilopus Heckel, 1837. Accessed through: World Register of Marine Species at: https://www.marinespecies.org/aphia.php?p=taxdetails&id=127197 on 2023-06-28","urn:lsid:marinespecies.org:taxname:127197",0,1,1,0,NA,"exact","2008-01-15T17:27:08.177Z"
"83",126878,"https://www.marinespecies.org/aphia.php?p=taxdetails&id=126878","Crystallogobius linearis","(Düben, 1845)","accepted",NA,220,"Species",126878,"Crystallogobius linearis","(Düben, 1845)",125984,"Animalia","Chordata","Teleostei","Gobiiformes","Gobiidae","Crystallogobius","Froese, R. and D. Pauly. Editors. (2023). FishBase. Crystallogobius linearis (Düben, 1845). Accessed through: World Register of Marine Species at: https://www.marinespecies.org/aphia.php?p=taxdetails&id=126878 on 2023-06-28","urn:lsid:marinespecies.org:taxname:126878",1,0,0,0,NA,"exact","2008-01-15T17:27:08.177Z"
"84",127214,"https://www.marinespecies.org/aphia.php?p=taxdetails&id=127214","Cyclopterus lumpus","Linnaeus, 1758","accepted",NA,220,"Species",127214,"Cyclopterus lumpus","Linnaeus, 1758",126158,"Animalia","Chordata","Teleostei","Perciformes","Cyclopteridae","Cyclopterus","Froese, R. and D. Pauly. Editors. (2023). FishBase. Cyclopterus lumpus Linnaeus, 1758. Accessed through: World Register of Marine Species at: https://www.marinespecies.org/aphia.php?p=taxdetails&id=127214 on 2023-06-28","urn:lsid:marinespecies.org:taxname:127214",1,0,0,0,NA,"exact","2008-01-15T17:27:08.177Z"
"85",105910,"https://www.marinespecies.org/aphia.php?p=taxdetails&id=105910","Dalatias licha","(Bonnaterre, 1788)","accepted",NA,220,"Species",105910,"Dalatias licha","(Bonnaterre, 1788)",105774,"Animalia","Chordata","Elasmobranchii","Squaliformes","Dalatiidae","Dalatias","Froese, R. and D. Pauly. Editors. (2023). FishBase. Dalatias licha (Bonnaterre, 1788). Accessed through: World Register of Marine Species at: https://www.marinespecies.org/aphia.php?p=taxdetails&id=105910 on 2023-06-28","urn:lsid:marinespecies.org:taxname:105910",1,0,0,0,NA,"exact","2008-01-15T17:27:08.177Z"
"86",105851,"https://www.marinespecies.org/aphia.php?p=taxdetails&id=105851","Dasyatis pastinaca","(Linnaeus, 1758)","accepted",NA,220,"Species",105851,"Dasyatis pastinaca","(Linnaeus, 1758)",105751,"Animalia","Chordata","Elasmobranchii","Myliobatiformes","Dasyatidae","Dasyatis","Froese, R. and D. Pauly. Editors. (2023). FishBase. Dasyatis pastinaca (Linnaeus, 1758). Accessed through: World Register of Marine Species at: https://www.marinespecies.org/aphia.php?p=taxdetails&id=105851 on 2023-06-28","urn:lsid:marinespecies.org:taxname:105851",1,1,0,0,NA,"exact","2008-01-15T17:27:08.177Z"
"87",105903,"https://www.marinespecies.org/aphia.php?p=taxdetails&id=105903","Deania calcea","(Lowe, 1839)","unaccepted",NA,220,"Species",298167,"Deania calceus","(Lowe, 1839)",105771,"Animalia","Chordata","Elasmobranchii","Squaliformes","Centrophoridae","Deania","Froese, R. and D. Pauly. Editors. (2023). FishBase. Deania calcea (Lowe, 1839). Accessed through: World Register of Marine Species at: https://www.marinespecies.org/aphia.php?p=taxdetails&id=105903 on 2023-06-28","urn:lsid:marinespecies.org:taxname:105903",1,0,0,0,NA,"exact","2022-07-18T11:19:24.110Z"
"88",137094,"https://www.marinespecies.org/aphia.php?p=taxdetails&id=137094","Delphinus delphis","Linnaeus, 1758","accepted",NA,220,"Species",137094,"Delphinus delphis","Linnaeus, 1758",137015,"Animalia","Chordata","Mammalia","Cetartiodactyla","Delphinidae","Delphinus","Fordyce, E.; Perrin, W.F. (2023). World Cetacea Database. Delphinus delphis Linnaeus, 1758. Accessed through: World Register of Marine Species at: https://www.marinespecies.org/aphia.php?p=taxdetails&id=137094 on 2023-06-28","urn:lsid:marinespecies.org:taxname:137094",1,NA,NA,0,NA,"exact","2008-08-20T11:25:36.853Z"
"89",137209,"https://www.marinespecies.org/aphia.php?p=taxdetails&id=137209","Dermochelys coriacea","(Vandelli, 1761)","accepted",NA,220,"Species",137209,"Dermochelys coriacea","(Vandelli, 1761)",137070,"Animalia","Chordata",NA,"Testudines","Dermochelyidae","Dermochelys","Uetz, P. (ed.) (2023). The Reptile Database. Dermochelys coriacea (Vandelli, 1761). Accessed through: World Register of Marine Species at: https://www.marinespecies.org/aphia.php?p=taxdetails&id=137209 on 2023-06-28","urn:lsid:marinespecies.org:taxname:137209",1,NA,NA,NA,NA,"exact","2018-09-21T14:00:23.180Z"
"90",126975,"https://www.marinespecies.org/aphia.php?p=taxdetails&id=126975","Dicentrarchus labrax","(Linnaeus, 1758)","accepted",NA,220,"Species",126975,"Dicentrarchus labrax","(Linnaeus, 1758)",126029,"Animalia","Chordata","Teleostei","Eupercaria incertae sedis","Moronidae","Dicentrarchus","Froese, R. and D. Pauly. Editors. (2023). FishBase. Dicentrarchus labrax (Linnaeus, 1758). Accessed through: World Register of Marine Species at: https://www.marinespecies.org/aphia.php?p=taxdetails&id=126975 on 2023-06-28","urn:lsid:marinespecies.org:taxname:126975",1,1,1,0,NA,"exact","2008-01-15T17:27:08.177Z"
"91",127049,"https://www.marinespecies.org/aphia.php?p=taxdetails&id=127049","Diplodus annularis","(Linnaeus, 1758)","accepted",NA,220,"Species",127049,"Diplodus annularis","(Linnaeus, 1758)",126076,"Animalia","Chordata","Teleostei","Eupercaria incertae sedis","Sparidae","Diplodus","Froese, R. and D. Pauly. Editors. (2023). FishBase. Diplodus annularis (Linnaeus, 1758). Accessed through: World Register of Marine Species at: https://www.marinespecies.org/aphia.php?p=taxdetails&id=127049 on 2023-06-28","urn:lsid:marinespecies.org:taxname:127049",1,1,0,0,NA,"exact","2008-01-15T17:27:08.177Z"
"92",127052,"https://www.marinespecies.org/aphia.php?p=taxdetails&id=127052","Diplodus puntazzo","(Walbaum, 1792)","accepted",NA,220,"Species",127052,"Diplodus puntazzo","(Walbaum, 1792)",126076,"Animalia","Chordata","Teleostei","Eupercaria incertae sedis","Sparidae","Diplodus","Froese, R. and D. Pauly. Editors. (2023). FishBase. Diplodus puntazzo (Walbaum, 1792). Accessed through: World Register of Marine Species at: https://www.marinespecies.org/aphia.php?p=taxdetails&id=127052 on 2023-06-28","urn:lsid:marinespecies.org:taxname:127052",1,1,0,0,NA,"exact","2010-05-06T12:14:18.327Z"
"93",127053,"https://www.marinespecies.org/aphia.php?p=taxdetails&id=127053","Diplodus sargus","(Linnaeus, 1758)","accepted",NA,220,"Species",127053,"Diplodus sargus","(Linnaeus, 1758)",126076,"Animalia","Chordata","Teleostei","Eupercaria incertae sedis","Sparidae","Diplodus","Froese, R. and D. Pauly. Editors. (2023). FishBase. Diplodus sargus (Linnaeus, 1758). Accessed through: World Register of Marine Species at: https://www.marinespecies.org/aphia.php?p=taxdetails&id=127053 on 2023-06-28","urn:lsid:marinespecies.org:taxname:127053",1,1,0,0,NA,"exact","2017-06-19T06:46:14.797Z"
"94",127054,"https://www.marinespecies.org/aphia.php?p=taxdetails&id=127054","Diplodus vulgaris","(Geoffroy Saint-Hilaire, 1817)","accepted",NA,220,"Species",127054,"Diplodus vulgaris","(Geoffroy Saint-Hilaire, 1817)",126076,"Animalia","Chordata","Teleostei","Eupercaria incertae sedis","Sparidae","Diplodus","Froese, R. and D. Pauly. Editors. (2023). FishBase. Diplodus vulgaris (Geoffroy Saint-Hilaire, 1817). Accessed through: World Register of Marine Species at: https://www.marinespecies.org/aphia.php?p=taxdetails&id=127054 on 2023-06-28","urn:lsid:marinespecies.org:taxname:127054",1,0,0,0,NA,"exact","2008-01-15T17:27:08.177Z"
